"date","currency","rate"
2014-07-19,"ZAR",10.662
2014-07-19,"EUR",0.73937
2014-07-19,"TRY",2.1257
2014-07-19,"CNY",6.2086
2014-07-19,"HRK",5.6311
2014-07-19,"IDR",11621
2014-07-19,"MYR",3.1817
2014-07-19,"PHP",43.469
2014-07-19,"RUB",35.046
2014-07-19,"THB",32.135
2014-07-19,"RON",3.2824
2014-07-19,"BRL",2.235
2014-07-19,"MXN",12.953
2014-07-19,"INR",60.34
2014-07-19,"ILS",3.4239
2014-07-20,"USD",1
2014-07-20,"AUD",1.0652
2014-07-20,"BGN",1.4461
2014-07-20,"CAD",1.0745
2014-07-20,"CHF",0.89789
2014-07-20,"CZK",20.283
2014-07-20,"DKK",5.5135
2014-07-20,"GBP",0.58525
2014-07-20,"HKD",7.7516
2014-07-20,"HUF",229.24
2014-07-20,"JPY",101.35
2014-07-20,"KRW",1029.6
2014-07-20,"LTL",2.5529
2014-07-20,"NOK",6.1793
2014-07-20,"NZD",1.1519
2014-07-20,"PLN",3.0666
2014-07-20,"SEK",6.8231
2014-07-20,"SGD",1.2413
2014-07-20,"ZAR",10.662
2014-07-20,"EUR",0.73937
2014-07-20,"TRY",2.1257
2014-07-20,"CNY",6.2086
2014-07-20,"HRK",5.6311
2014-07-20,"IDR",11621
2014-07-20,"MYR",3.1817
2014-07-20,"PHP",43.469
2014-07-20,"RUB",35.046
2014-07-20,"THB",32.135
2014-07-20,"RON",3.2824
2014-07-20,"BRL",2.235
2014-07-20,"MXN",12.953
2014-07-20,"INR",60.34
2014-07-20,"ILS",3.4239
2014-07-21,"USD",1
2014-07-21,"AUD",1.0658
2014-07-21,"BGN",1.4468
2014-07-21,"CAD",1.0744
2014-07-21,"CHF",0.89836
2014-07-21,"CZK",20.32
2014-07-21,"DKK",5.5161
2014-07-21,"GBP",0.58552
2014-07-21,"HKD",7.7519
2014-07-21,"HUF",229
2014-07-21,"JPY",101.32
2014-07-21,"KRW",1027
2014-07-21,"LTL",2.5542
2014-07-21,"NOK",6.2121
2014-07-21,"NZD",1.1505
2014-07-21,"PLN",3.0708
2014-07-21,"SEK",6.8495
2014-07-21,"SGD",1.2409
2014-07-21,"ZAR",10.627
2014-07-21,"EUR",0.73975
2014-07-21,"TRY",2.1203
2014-07-21,"CNY",6.2107
2014-07-21,"HRK",5.6343
2014-07-21,"IDR",11545
2014-07-21,"MYR",3.1723
2014-07-21,"PHP",43.414
2014-07-21,"RUB",35.115
2014-07-21,"THB",31.917
2014-07-21,"RON",3.2878
2014-07-21,"BRL",2.2267
2014-07-21,"MXN",12.973
2014-07-21,"INR",60.305
2014-07-21,"ILS",3.423
2014-07-22,"USD",1
2014-07-22,"AUD",1.0658
2014-07-22,"BGN",1.4508
2014-07-22,"CAD",1.0757
2014-07-22,"CHF",0.90134
2014-07-22,"CZK",20.388
2014-07-22,"DKK",5.5313
2014-07-22,"GBP",0.58638
2014-07-22,"HKD",7.7517
2014-07-22,"HUF",229.68
2014-07-22,"JPY",101.57
2014-07-22,"KRW",1025.4
2014-07-22,"LTL",2.5612
2014-07-22,"NOK",6.1895
2014-07-22,"NZD",1.1545
2014-07-22,"PLN",3.0764
2014-07-22,"SEK",6.8551
2014-07-22,"SGD",1.241
2014-07-22,"ZAR",10.622
2014-07-22,"EUR",0.74178
2014-07-22,"TRY",2.1196
2014-07-22,"CNY",6.2054
2014-07-22,"HRK",5.6502
2014-07-22,"IDR",11595
2014-07-22,"MYR",3.1752
2014-07-22,"PHP",43.391
2014-07-22,"RUB",34.925
2014-07-22,"THB",31.798
2014-07-22,"RON",3.2932
2014-07-22,"BRL",2.2228
2014-07-22,"MXN",12.976
2014-07-22,"INR",60.22
2014-07-22,"ILS",3.4154
2014-07-23,"USD",1
2014-07-23,"AUD",1.0582
2014-07-23,"BGN",1.4525
2014-07-23,"CAD",1.0721
2014-07-23,"CHF",0.90234
2014-07-23,"CZK",20.389
2014-07-23,"DKK",5.538
2014-07-23,"GBP",0.5873
2014-07-23,"HKD",7.7505
2014-07-23,"HUF",228.11
2014-07-23,"JPY",101.38
2014-07-23,"KRW",1024.1
2014-07-23,"LTL",2.5643
2014-07-23,"NOK",6.1816
2014-07-23,"NZD",1.1512
2014-07-23,"PLN",3.0702
2014-07-23,"SEK",6.8337
2014-07-23,"SGD",1.2383
2014-07-23,"ZAR",10.528
2014-07-23,"EUR",0.74267
2014-07-23,"TRY",2.0946
2014-07-23,"CNY",6.1994
2014-07-23,"HRK",5.6599
2014-07-23,"IDR",11491
2014-07-23,"MYR",3.1678
2014-07-23,"PHP",43.211
2014-07-23,"RUB",34.861
2014-07-23,"THB",31.796
2014-07-23,"RON",3.2847
2014-07-23,"BRL",2.2179
2014-07-23,"MXN",12.935
2014-07-23,"INR",60.05
2014-07-23,"ILS",3.4104
2014-07-24,"USD",1
2014-07-24,"AUD",1.0594
2014-07-24,"BGN",1.4518
2014-07-24,"CAD",1.0725
2014-07-24,"CHF",0.90202
2014-07-24,"CZK",20.398
2014-07-24,"DKK",5.5354
2014-07-24,"GBP",0.588
2014-07-24,"HKD",7.7501
2014-07-24,"HUF",228.44
2014-07-24,"JPY",101.67
2014-07-24,"KRW",1028.8
2014-07-24,"LTL",2.5629
2014-07-24,"NOK",6.2062
2014-07-24,"NZD",1.1638
2014-07-24,"PLN",3.0736
2014-07-24,"SEK",6.8365
2014-07-24,"SGD",1.2387
2014-07-24,"ZAR",10.494
2014-07-24,"EUR",0.74228
2014-07-24,"TRY",2.0928
2014-07-24,"CNY",6.1954
2014-07-24,"HRK",5.6599
2014-07-24,"IDR",11568
2014-07-24,"MYR",3.179
2014-07-24,"PHP",43.311
2014-07-24,"RUB",34.967
2014-07-24,"THB",31.837
2014-07-24,"RON",3.2711
2014-07-24,"BRL",2.2182
2014-07-24,"MXN",12.943
2014-07-24,"INR",60.13
2014-07-24,"ILS",3.4031
2014-07-25,"USD",1
2014-07-25,"AUD",1.0632
2014-07-25,"BGN",1.4552
2014-07-25,"CAD",1.0768
2014-07-25,"CHF",0.90417
2014-07-25,"CZK",20.448
2014-07-25,"DKK",5.5482
2014-07-25,"GBP",0.58865
2014-07-25,"HKD",7.75
2014-07-25,"HUF",229.21
2014-07-25,"JPY",101.91
2014-07-25,"KRW",1026.9
2014-07-25,"LTL",2.569
2014-07-25,"NOK",6.205
2014-07-25,"NZD",1.1702
2014-07-25,"PLN",3.083
2014-07-25,"SEK",6.82
2014-07-25,"SGD",1.2412
2014-07-25,"ZAR",10.528
2014-07-25,"EUR",0.74405
2014-07-25,"TRY",2.0941
2014-07-25,"CNY",6.1958
2014-07-25,"HRK",5.6793
2014-07-25,"IDR",11579
2014-07-25,"MYR",3.1737
2014-07-25,"PHP",43.303
2014-07-25,"RUB",35.109
2014-07-25,"THB",31.83
2014-07-25,"RON",3.2718
2014-07-25,"BRL",2.2298
2014-07-25,"MXN",12.958
2014-07-25,"INR",60.095
2014-07-25,"ILS",3.4229
2014-07-26,"USD",1
2014-07-26,"AUD",1.0632
2014-07-26,"BGN",1.4552
2014-07-26,"CAD",1.0768
2014-07-26,"CHF",0.90417
2014-07-26,"CZK",20.448
2014-07-26,"DKK",5.5482
2014-07-26,"GBP",0.58865
2014-07-26,"HKD",7.75
2014-07-26,"HUF",229.21
2014-07-26,"JPY",101.91
2014-07-26,"KRW",1026.9
2014-07-26,"LTL",2.569
2014-07-26,"NOK",6.205
2014-07-26,"NZD",1.1702
2014-07-26,"PLN",3.083
2014-07-26,"SEK",6.82
2014-07-26,"SGD",1.2412
2014-07-26,"ZAR",10.528
2014-07-26,"EUR",0.74405
2014-07-26,"TRY",2.0941
2014-07-26,"CNY",6.1958
2014-07-26,"HRK",5.6793
2014-07-26,"IDR",11579
2014-07-26,"MYR",3.1737
2014-07-26,"PHP",43.303
2014-07-26,"RUB",35.109
2014-07-26,"THB",31.83
2014-07-26,"RON",3.2718
2014-07-26,"BRL",2.2298
2014-07-26,"MXN",12.958
2014-07-26,"INR",60.095
2014-07-26,"ILS",3.4229
2014-07-27,"USD",1
2014-07-27,"AUD",1.0632
2014-07-27,"BGN",1.4552
2014-07-27,"CAD",1.0768
2014-07-27,"CHF",0.90417
2014-07-27,"CZK",20.448
2014-07-27,"DKK",5.5482
2014-07-27,"GBP",0.58865
2014-07-27,"HKD",7.75
2014-07-27,"HUF",229.21
2014-07-27,"JPY",101.91
2014-07-27,"KRW",1026.9
2014-07-27,"LTL",2.569
2014-07-27,"NOK",6.205
2014-07-27,"NZD",1.1702
2014-07-27,"PLN",3.083
2014-07-27,"SEK",6.82
2014-07-27,"SGD",1.2412
2014-07-27,"ZAR",10.528
2014-07-27,"EUR",0.74405
2014-07-27,"TRY",2.0941
2014-07-27,"CNY",6.1958
2014-07-27,"HRK",5.6793
2014-07-27,"IDR",11579
2014-07-27,"MYR",3.1737
2014-07-27,"PHP",43.303
2014-07-27,"RUB",35.109
2014-07-27,"THB",31.83
2014-07-27,"RON",3.2718
2014-07-27,"BRL",2.2298
2014-07-27,"MXN",12.958
2014-07-27,"INR",60.095
2014-07-27,"ILS",3.4229
2014-07-28,"USD",1
2014-07-28,"AUD",1.0627
2014-07-28,"BGN",1.456
2014-07-28,"CAD",1.0809
2014-07-28,"CHF",0.90449
2014-07-28,"CZK",20.458
2014-07-28,"DKK",5.5509
2014-07-28,"GBP",0.58851
2014-07-28,"HKD",7.7503
2014-07-28,"HUF",229.43
2014-07-28,"JPY",101.79
2014-07-28,"KRW",1026.6
2014-07-28,"LTL",2.5704
2014-07-28,"NOK",6.206
2014-07-28,"NZD",1.169
2014-07-28,"PLN",3.0847
2014-07-28,"SEK",6.8133
2014-07-28,"SGD",1.2413
2014-07-28,"ZAR",10.535
2014-07-28,"EUR",0.74444
2014-07-28,"TRY",2.0996
2014-07-28,"CNY",6.187
2014-07-28,"HRK",5.6854
2014-07-28,"IDR",11576
2014-07-28,"MYR",3.1772
2014-07-28,"PHP",43.36
2014-07-28,"RUB",35.399
2014-07-28,"THB",31.802
2014-07-28,"RON",3.2672
2014-07-28,"BRL",2.2297
2014-07-28,"MXN",12.96
2014-07-28,"INR",60.062
2014-07-28,"ILS",3.4286
2014-07-29,"USD",1
2014-07-29,"AUD",1.0651
2014-07-29,"BGN",1.4564
2014-07-29,"CAD",1.0819
2014-07-29,"CHF",0.90491
2014-07-29,"CZK",20.471
2014-07-29,"DKK",5.5528
2014-07-29,"GBP",0.59007
2014-07-29,"HKD",7.7504
2014-07-29,"HUF",231.04
2014-07-29,"JPY",102.05
2014-07-29,"KRW",1025.2
2014-07-29,"LTL",2.5712
2014-07-29,"NOK",6.2268
2014-07-29,"NZD",1.1748
2014-07-29,"PLN",3.0915
2014-07-29,"SEK",6.836
2014-07-29,"SGD",1.2416
2014-07-29,"ZAR",10.591
2014-07-29,"EUR",0.74466
2014-07-29,"TRY",2.1043
2014-07-29,"CNY",6.1804
2014-07-29,"HRK",5.6929
2014-07-29,"IDR",11594
2014-07-29,"MYR",3.1745
2014-07-29,"PHP",43.402
2014-07-29,"RUB",35.635
2014-07-29,"THB",31.82
2014-07-29,"RON",3.2786
2014-07-29,"BRL",2.2269
2014-07-29,"MXN",13.014
2014-07-29,"INR",60.172
2014-07-29,"ILS",3.4274
2014-07-30,"USD",1
2014-07-30,"AUD",1.0678
2014-07-30,"BGN",1.4594
2014-07-30,"CAD",1.0874
2014-07-30,"CHF",0.90777
2014-07-30,"CZK",20.528
2014-07-30,"DKK",5.5643
2014-07-30,"GBP",0.59078
2014-07-30,"HKD",7.7502
2014-07-30,"HUF",232.18
2014-07-30,"JPY",102.27
2014-07-30,"KRW",1024.7
2014-07-30,"LTL",2.5765
2014-07-30,"NOK",6.251
2014-07-30,"NZD",1.175
2014-07-30,"PLN",3.098
2014-07-30,"SEK",6.8855
2014-07-30,"SGD",1.2437
2014-07-30,"ZAR",10.616
2014-07-30,"EUR",0.74621
2014-07-30,"TRY",2.127
2014-07-30,"CNY",6.1719
2014-07-30,"HRK",5.7024
2014-07-30,"IDR",11575
2014-07-30,"MYR",3.1827
2014-07-30,"PHP",43.401
2014-07-30,"RUB",35.644
2014-07-30,"THB",31.906
2014-07-30,"RON",3.2845
2014-07-30,"BRL",2.2359
2014-07-30,"MXN",13.081
2014-07-30,"INR",60.09
2014-07-30,"ILS",3.4269
2014-07-31,"USD",1
2014-07-31,"AUD",1.076
2014-07-31,"BGN",1.4618
2014-07-31,"CAD",1.092
2014-07-31,"CHF",0.90956
2014-07-31,"CZK",20.607
2014-07-31,"DKK",5.5732
2014-07-31,"GBP",0.59257
2014-07-31,"HKD",7.7502
2014-07-31,"HUF",233.92
2014-07-31,"JPY",102.89
2014-07-31,"KRW",1030.3
2014-07-31,"LTL",2.5808
2014-07-31,"NOK",6.2822
2014-07-31,"NZD",1.178
2014-07-31,"PLN",3.1162
2014-07-31,"SEK",6.896
2014-07-31,"SGD",1.2468
2014-07-31,"ZAR",10.678
2014-07-31,"EUR",0.74744
2014-07-31,"TRY",2.134
2014-07-31,"CNY",6.1754
2014-07-31,"HRK",5.7075
2014-07-31,"IDR",11579
2014-07-31,"MYR",3.1967
2014-07-31,"PHP",43.509
2014-07-31,"RUB",35.52
2014-07-31,"THB",32.109
2014-07-31,"RON",3.3097
2014-07-31,"BRL",2.254
2014-07-31,"MXN",13.182
2014-07-31,"INR",60.555
2014-07-31,"ILS",3.4306
2014-08-01,"USD",1
2014-08-01,"AUD",1.0773
2014-08-01,"BGN",1.4601
2014-08-01,"CAD",1.0926
2014-08-01,"CHF",0.90803
2014-08-01,"CZK",20.633
2014-08-01,"DKK",5.566
2014-08-01,"GBP",0.59433
2014-08-01,"HKD",7.7499
2014-08-01,"HUF",234.78
2014-08-01,"JPY",102.96
2014-08-01,"KRW",1037.1
2014-08-01,"LTL",2.5777
2014-08-01,"NOK",6.3001
2014-08-01,"NZD",1.1796
2014-08-01,"PLN",3.1271
2014-08-01,"SEK",6.8835
2014-08-01,"SGD",1.2483
2014-08-01,"ZAR",10.752
2014-08-01,"EUR",0.74655
2014-08-01,"TRY",2.1497
2014-08-01,"CNY",6.1795
2014-08-01,"HRK",5.7036
2014-08-01,"IDR",11812
2014-08-01,"MYR",3.212
2014-08-01,"PHP",43.882
2014-08-01,"RUB",35.808
2014-08-01,"THB",32.251
2014-08-01,"RON",3.313
2014-08-01,"BRL",2.2804
2014-08-01,"MXN",13.253
2014-08-01,"INR",61.236
2014-08-01,"ILS",3.4272
2014-08-02,"USD",1
2014-08-02,"AUD",1.0773
2014-08-02,"BGN",1.4601
2014-08-02,"CAD",1.0926
2014-08-02,"CHF",0.90803
2014-08-02,"CZK",20.633
2014-08-02,"DKK",5.566
2014-08-02,"GBP",0.59433
2014-08-02,"HKD",7.7499
2014-08-02,"HUF",234.78
2014-08-02,"JPY",102.96
2014-08-02,"KRW",1037.1
2014-08-02,"LTL",2.5777
2014-08-02,"NOK",6.3001
2014-08-02,"NZD",1.1796
2014-08-02,"PLN",3.1271
2014-08-02,"SEK",6.8835
2014-08-02,"SGD",1.2483
2014-08-02,"ZAR",10.752
2014-08-02,"EUR",0.74655
2014-08-02,"TRY",2.1497
2014-08-02,"CNY",6.1795
2014-08-02,"HRK",5.7036
2014-08-02,"IDR",11812
2014-08-02,"MYR",3.212
2014-08-02,"PHP",43.882
2014-08-02,"RUB",35.808
2014-08-02,"THB",32.251
2014-08-02,"RON",3.313
2014-08-02,"BRL",2.2804
2014-08-02,"MXN",13.253
2014-08-02,"INR",61.236
2014-08-02,"ILS",3.4272
2014-08-03,"USD",1
2014-08-03,"AUD",1.0773
2014-08-03,"BGN",1.4601
2014-08-03,"CAD",1.0926
2014-08-03,"CHF",0.90803
2014-08-03,"CZK",20.633
2014-08-03,"DKK",5.566
2014-08-03,"GBP",0.59433
2014-08-03,"HKD",7.7499
2014-08-03,"HUF",234.78
2014-08-03,"JPY",102.96
2014-08-03,"KRW",1037.1
2014-08-03,"LTL",2.5777
2014-08-03,"NOK",6.3001
2014-08-03,"NZD",1.1796
2014-08-03,"PLN",3.1271
2014-08-03,"SEK",6.8835
2014-08-03,"SGD",1.2483
2014-08-03,"ZAR",10.752
2014-08-03,"EUR",0.74655
2014-08-03,"TRY",2.1497
2014-08-03,"CNY",6.1795
2014-08-03,"HRK",5.7036
2014-08-03,"IDR",11812
2014-08-03,"MYR",3.212
2014-08-03,"PHP",43.882
2014-08-03,"RUB",35.808
2014-08-03,"THB",32.251
2014-08-03,"RON",3.313
2014-08-03,"BRL",2.2804
2014-08-03,"MXN",13.253
2014-08-03,"INR",61.236
2014-08-03,"ILS",3.4272
2014-08-04,"USD",1
2014-08-04,"AUD",1.0735
2014-08-04,"BGN",1.4572
2014-08-04,"CAD",1.0922
2014-08-04,"CHF",0.9065
2014-08-04,"CZK",20.597
2014-08-04,"DKK",5.5548
2014-08-04,"GBP",0.59395
2014-08-04,"HKD",7.75
2014-08-04,"HUF",233.5
2014-08-04,"JPY",102.61
2014-08-04,"KRW",1032.8
2014-08-04,"LTL",2.5725
2014-08-04,"NOK",6.2796
2014-08-04,"NZD",1.175
2014-08-04,"PLN",3.108
2014-08-04,"SEK",6.8964
2014-08-04,"SGD",1.2466
2014-08-04,"ZAR",10.691
2014-08-04,"EUR",0.74505
2014-08-04,"TRY",2.1352
2014-08-04,"CNY",6.1793
2014-08-04,"HRK",5.6966
2014-08-04,"IDR",11759
2014-08-04,"MYR",3.202
2014-08-04,"PHP",43.741
2014-08-04,"RUB",35.781
2014-08-04,"THB",32.166
2014-08-04,"RON",3.3043
2014-08-04,"BRL",2.2548
2014-08-04,"MXN",13.191
2014-08-04,"INR",60.935
2014-08-04,"ILS",3.4189
2014-08-05,"USD",1
2014-08-05,"AUD",1.0735
2014-08-05,"BGN",1.4615
2014-08-05,"CAD",1.0951
2014-08-05,"CHF",0.9098
2014-08-05,"CZK",20.676
2014-08-05,"DKK",5.5714
2014-08-05,"GBP",0.59326
2014-08-05,"HKD",7.75
2014-08-05,"HUF",235.29
2014-08-05,"JPY",102.72
2014-08-05,"KRW",1031.7
2014-08-05,"LTL",2.5802
2014-08-05,"NOK",6.267
2014-08-05,"NZD",1.1752
2014-08-05,"PLN",3.1196
2014-08-05,"SEK",6.8798
2014-08-05,"SGD",1.2465
2014-08-05,"ZAR",10.686
2014-08-05,"EUR",0.74727
2014-08-05,"TRY",2.1311
2014-08-05,"CNY",6.1708
2014-08-05,"HRK",5.7136
2014-08-05,"IDR",11710
2014-08-05,"MYR",3.1875
2014-08-05,"PHP",43.563
2014-08-05,"RUB",35.855
2014-08-05,"THB",32.14
2014-08-05,"RON",3.311
2014-08-05,"BRL",2.2683
2014-08-05,"MXN",13.214
2014-08-05,"INR",60.88
2014-08-05,"ILS",3.4141
2014-08-06,"USD",1
2014-08-06,"AUD",1.0737
2014-08-06,"BGN",1.4656
2014-08-06,"CAD",1.0973
2014-08-06,"CHF",0.9106
2014-08-06,"CZK",20.857
2014-08-06,"DKK",5.5869
2014-08-06,"GBP",0.59412
2014-08-06,"HKD",7.749
2014-08-06,"HUF",236.84
2014-08-06,"JPY",102.35
2014-08-06,"KRW",1035.6
2014-08-06,"LTL",2.5873
2014-08-06,"NOK",6.3024
2014-08-06,"NZD",1.1836
2014-08-06,"PLN",3.1506
2014-08-06,"SEK",6.928
2014-08-06,"SGD",1.25
2014-08-06,"ZAR",10.761
2014-08-06,"EUR",0.74934
2014-08-06,"TRY",2.1637
2014-08-06,"CNY",6.163
2014-08-06,"HRK",5.7297
2014-08-06,"IDR",11801
2014-08-06,"MYR",3.2
2014-08-06,"PHP",43.958
2014-08-06,"RUB",36.232
2014-08-06,"THB",32.267
2014-08-06,"RON",3.3286
2014-08-06,"BRL",2.2918
2014-08-06,"MXN",13.301
2014-08-06,"INR",61.48
2014-08-06,"ILS",3.4257
2014-08-07,"USD",1
2014-08-07,"AUD",1.0782
2014-08-07,"BGN",1.463
2014-08-07,"CAD",1.0933
2014-08-07,"CHF",0.90889
2014-08-07,"CZK",20.836
2014-08-07,"DKK",5.5772
2014-08-07,"GBP",0.59396
2014-08-07,"HKD",7.7506
2014-08-07,"HUF",236.24
2014-08-07,"JPY",102.3
2014-08-07,"KRW",1036.3
2014-08-07,"LTL",2.5829
2014-08-07,"NOK",6.2612
2014-08-07,"NZD",1.1807
2014-08-07,"PLN",3.1447
2014-08-07,"SEK",6.9071
2014-08-07,"SGD",1.2515
2014-08-07,"ZAR",10.721
2014-08-07,"EUR",0.74806
2014-08-07,"TRY",2.1619
2014-08-07,"CNY",6.1609
2014-08-07,"HRK",5.7241
2014-08-07,"IDR",11796
2014-08-07,"MYR",3.2073
2014-08-07,"PHP",43.984
2014-08-07,"RUB",36.387
2014-08-07,"THB",32.27
2014-08-07,"RON",3.322
2014-08-07,"BRL",2.2745
2014-08-07,"MXN",13.238
2014-08-07,"INR",61.233
2014-08-07,"ILS",3.4539
2014-08-08,"USD",1
2014-08-08,"AUD",1.077
2014-08-08,"BGN",1.4609
2014-08-08,"CAD",1.0916
2014-08-08,"CHF",0.90656
2014-08-08,"CZK",20.784
2014-08-08,"DKK",5.5684
2014-08-08,"GBP",0.59509
2014-08-08,"HKD",7.751
2014-08-08,"HUF",234.33
2014-08-08,"JPY",101.92
2014-08-08,"KRW",1031.7
2014-08-08,"LTL",2.579
2014-08-08,"NOK",6.2444
2014-08-08,"NZD",1.1795
2014-08-08,"PLN",3.1379
2014-08-08,"SEK",6.9047
2014-08-08,"SGD",1.2512
2014-08-08,"ZAR",10.707
2014-08-08,"EUR",0.74694
2014-08-08,"TRY",2.1601
2014-08-08,"CNY",6.1582
2014-08-08,"HRK",5.7118
2014-08-08,"IDR",11776
2014-08-08,"MYR",3.2001
2014-08-08,"PHP",43.977
2014-08-08,"RUB",36.285
2014-08-08,"THB",32.135
2014-08-08,"RON",3.319
2014-08-08,"BRL",2.288
2014-08-08,"MXN",13.242
2014-08-08,"INR",61.19
2014-08-08,"ILS",3.4686
2014-08-09,"USD",1
2014-08-09,"AUD",1.077
2014-08-09,"BGN",1.4609
2014-08-09,"CAD",1.0916
2014-08-09,"CHF",0.90656
2014-08-09,"CZK",20.784
2014-08-09,"DKK",5.5684
2014-08-09,"GBP",0.59509
2014-08-09,"HKD",7.751
2014-08-09,"HUF",234.33
2014-08-09,"JPY",101.92
2014-08-09,"KRW",1031.7
2014-08-09,"LTL",2.579
2014-08-09,"NOK",6.2444
2014-08-09,"NZD",1.1795
2014-08-09,"PLN",3.1379
2014-08-09,"SEK",6.9047
2014-08-09,"SGD",1.2512
2014-08-09,"ZAR",10.707
2014-08-09,"EUR",0.74694
2014-08-09,"TRY",2.1601
2014-08-09,"CNY",6.1582
2014-08-09,"HRK",5.7118
2014-08-09,"IDR",11776
2014-08-09,"MYR",3.2001
2014-08-09,"PHP",43.977
2014-08-09,"RUB",36.285
2014-08-09,"THB",32.135
2014-08-09,"RON",3.319
2014-08-09,"BRL",2.288
2014-08-09,"MXN",13.242
2014-08-09,"INR",61.19
2014-08-09,"ILS",3.4686
2014-08-10,"USD",1
2014-08-10,"AUD",1.077
2014-08-10,"BGN",1.4609
2014-08-10,"CAD",1.0916
2014-08-10,"CHF",0.90656
2014-08-10,"CZK",20.784
2014-08-10,"DKK",5.5684
2014-08-10,"GBP",0.59509
2014-08-10,"HKD",7.751
2014-08-10,"HUF",234.33
2014-08-10,"JPY",101.92
2014-08-10,"KRW",1031.7
2014-08-10,"LTL",2.579
2014-08-10,"NOK",6.2444
2014-08-10,"NZD",1.1795
2014-08-10,"PLN",3.1379
2014-08-10,"SEK",6.9047
2014-08-10,"SGD",1.2512
2014-08-10,"ZAR",10.707
2014-08-10,"EUR",0.74694
2014-08-10,"TRY",2.1601
2014-08-10,"CNY",6.1582
2014-08-10,"HRK",5.7118
2014-08-10,"IDR",11776
2014-08-10,"MYR",3.2001
2014-08-10,"PHP",43.977
2014-08-10,"RUB",36.285
2014-08-10,"THB",32.135
2014-08-10,"RON",3.319
2014-08-10,"BRL",2.288
2014-08-10,"MXN",13.242
2014-08-10,"INR",61.19
2014-08-10,"ILS",3.4686
2014-08-11,"USD",1
2014-08-11,"AUD",1.079
2014-08-11,"BGN",1.4611
2014-08-11,"CAD",1.0954
2014-08-11,"CHF",0.90647
2014-08-11,"CZK",20.807
2014-08-11,"DKK",5.5697
2014-08-11,"GBP",0.59585
2014-08-11,"HKD",7.7521
2014-08-11,"HUF",234.33
2014-08-11,"JPY",102.14
2014-08-11,"KRW",1030.3
2014-08-11,"LTL",2.5794
2014-08-11,"NOK",6.1848
2014-08-11,"NZD",1.1818
2014-08-11,"PLN",3.1369
2014-08-11,"SEK",6.8684
2014-08-11,"SGD",1.2499
2014-08-11,"ZAR",10.686
2014-08-11,"EUR",0.74705
2014-08-11,"TRY",2.1502
2014-08-11,"CNY",6.1547
2014-08-11,"HRK",5.7135
2014-08-11,"IDR",11709
2014-08-11,"MYR",3.1989
2014-08-11,"PHP",43.938
2014-08-11,"RUB",36.079
2014-08-11,"THB",32.101
2014-08-11,"RON",3.3158
2014-08-11,"BRL",2.2767
2014-08-11,"MXN",13.229
2014-08-11,"INR",61.136
2014-08-11,"ILS",3.4703
2014-08-12,"USD",1
2014-08-12,"AUD",1.0794
2014-08-12,"BGN",1.4655
2014-08-12,"CAD",1.095
2014-08-12,"CHF",0.90949
2014-08-12,"CZK",20.864
2014-08-12,"DKK",5.5863
2014-08-12,"GBP",0.59606
2014-08-12,"HKD",7.7514
2014-08-12,"HUF",235.61
2014-08-12,"JPY",102.27
2014-08-12,"KRW",1028.2
2014-08-12,"LTL",2.5871
2014-08-12,"NOK",6.176
2014-08-12,"NZD",1.1865
2014-08-12,"PLN",3.1515
2014-08-12,"SEK",6.8797
2014-08-12,"SGD",1.2508
2014-08-12,"ZAR",10.662
2014-08-12,"EUR",0.74929
2014-08-12,"TRY",2.1649
2014-08-12,"CNY",6.1569
2014-08-12,"HRK",5.7192
2014-08-12,"IDR",11686
2014-08-12,"MYR",3.1973
2014-08-12,"PHP",43.923
2014-08-12,"RUB",36.144
2014-08-12,"THB",32.101
2014-08-12,"RON",3.3252
2014-08-12,"BRL",2.2822
2014-08-12,"MXN",13.197
2014-08-12,"INR",61.3
2014-08-12,"ILS",3.4867
2014-08-13,"USD",1
2014-08-13,"AUD",1.076
2014-08-13,"BGN",1.4639
2014-08-13,"CAD",1.0923
2014-08-13,"CHF",0.90831
2014-08-13,"CZK",20.838
2014-08-13,"DKK",5.5805
2014-08-13,"GBP",0.59858
2014-08-13,"HKD",7.7515
2014-08-13,"HUF",235.09
2014-08-13,"JPY",102.46
2014-08-13,"KRW",1030
2014-08-13,"LTL",2.5844
2014-08-13,"NOK",6.1658
2014-08-13,"NZD",1.1845
2014-08-13,"PLN",3.1396
2014-08-13,"SEK",6.8775
2014-08-13,"SGD",1.2501
2014-08-13,"ZAR",10.613
2014-08-13,"EUR",0.7485
2014-08-13,"TRY",2.1579
2014-08-13,"CNY",6.1539
2014-08-13,"HRK",5.7126
2014-08-13,"IDR",11693
2014-08-13,"MYR",3.193
2014-08-13,"PHP",43.93
2014-08-13,"RUB",36.251
2014-08-13,"THB",31.998
2014-08-13,"RON",3.3204
2014-08-13,"BRL",2.2735
2014-08-13,"MXN",13.126
2014-08-13,"INR",61.25
2014-08-13,"ILS",3.4943
2014-08-14,"USD",1
2014-08-14,"AUD",1.0734
2014-08-14,"BGN",1.4625
2014-08-14,"CAD",1.0891
2014-08-14,"CHF",0.9066
2014-08-14,"CZK",20.822
2014-08-14,"DKK",5.575
2014-08-14,"GBP",0.59942
2014-08-14,"HKD",7.7514
2014-08-14,"HUF",233.85
2014-08-14,"JPY",102.44
2014-08-14,"KRW",1020.5
2014-08-14,"LTL",2.5819
2014-08-14,"NOK",6.1512
